"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
0, 5.010000078023450e+02, 5.352202629500000e-08, 1.760183803678470e-04, 1.734789787038737e-02, 5.297819431137776e-03, 3.794123911277974e+01, 3.087618698243558e-01
1, 4.052709646366250e+02, 5.352202629500000e-08, 1.760748779086916e-04, 1.733425350415381e-02, 5.299522701427482e-03, 3.795619016530843e+01, 3.088316450581720e-01
2, 3.278693397908290e+02, 5.352202629500000e-08, 1.760755946763545e-04, 1.733398022398405e-02, 5.299542483003877e-03, 3.795641645023468e+01, 3.088316580437707e-01
3, 2.652863312215480e+02, 5.352202629500000e-08, 1.760755705912075e-04, 1.733402193615326e-02, 5.299546502671120e-03, 3.795639842150673e+01, 3.088303465382902e-01
4, 2.146849004455700e+02, 5.352202629500000e-08, 1.760756002333567e-04, 1.733404060834762e-02, 5.299589026106356e-03, 3.795640943668602e+01, 3.088281750419560e-01
5, 1.737711627536290e+02, 5.352202629500000e-08, 1.760757088981702e-04, 1.733412008191157e-02, 5.299848707812260e-03, 3.795645670285118e+01, 3.088246698312277e-01
6, 1.406903998926780e+02, 5.352202629500000e-08, 1.760758622051015e-04, 1.733432464969502e-02, 5.300848899405112e-03, 3.795655162703780e+01, 3.088185229951547e-01
7, 1.139429812211730e+02, 5.352202629500000e-08, 1.760756529686021e-04, 1.733462399034996e-02, 5.303275526522627e-03, 3.795659123341657e+01, 3.088063709578572e-01
8, 9.231638184086459e+01, 5.352202629500000e-08, 1.760748332480696e-04, 1.733519557571338e-02, 5.307173181833536e-03, 3.795652612994665e+01, 3.087821926974994e-01
9, 7.483021592330550e+01, 5.352202629500000e-08, 1.760745852867232e-04, 1.733761394613154e-02, 5.312706777031918e-03, 3.795686734177470e+01, 3.087355772629157e-01
10, 6.069179345940150e+01, 5.352202629500000e-08, 1.760750280425069e-04, 1.734551526551789e-02, 5.321849770850223e-03, 3.795804869595983e+01, 3.086406815771305e-01
11, 4.926018571243980e+01, 5.352202629500000e-08, 1.760736130303674e-04, 1.736499067283149e-02, 5.332196258875776e-03, 3.795987445098329e+01, 3.084537967598464e-01
12, 4.001717037504760e+01, 5.352202629500000e-08, 1.760722068430794e-04, 1.739995378120255e-02, 5.328296948458149e-03, 3.796282662077888e+01, 3.081267834277602e-01
13, 3.254373930407910e+01, 5.352202629500000e-08, 1.760726845905007e-04, 1.743099860696794e-02, 5.292111470043825e-03, 3.796493523948286e+01, 3.076406652953989e-01
14, 2.650110387248250e+01, 5.352202629500000e-08, 1.760738999502908e-04, 1.742324356443942e-02, 5.240204985492889e-03, 3.796293134744935e+01, 3.069954587967718e-01
15, 2.161533686500620e+01, 5.352202629500000e-08, 1.760730098206456e-04, 1.739368745046728e-02, 5.226806386606660e-03, 3.795937238388269e+01, 3.062251825881359e-01
16, 1.766495469789320e+01, 5.352202629500000e-08, 1.760663235145566e-04, 1.739274599052999e-02, 5.239289357347417e-03, 3.795779516118738e+01, 3.053027553489631e-01
17, 1.447087703467990e+01, 5.352202629500000e-08, 1.760672116875022e-04, 1.739952690753441e-02, 5.220473130135714e-03, 3.795799945864456e+01, 3.042407175805101e-01
18, 1.188830864330480e+01, 5.352202629500000e-08, 1.760665861167040e-04, 1.739268780331366e-02, 5.217352643789219e-03, 3.795704423308308e+01, 3.029089499022001e-01
19, 9.800175479560719e+00, 5.352202629500000e-08, 1.760596563742316e-04, 1.742203034016698e-02, 5.234344662223425e-03, 3.795868696949238e+01, 3.012101374686732e-01
20, 8.111817438747661e+00, 5.352202629500000e-08, 1.760525874952947e-04, 1.746921600963013e-02, 5.207021338914760e-03, 3.795999635468201e+01, 2.990104583508115e-01
