"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
0, 5.010000078023450e+02, 5.352202629500000e-08, 1.757727972755282e-04, 1.740692224996832e-02, 5.290409222370636e-03, 3.787638059141683e+01, 3.084500552097270e-01
1, 4.052709646366250e+02, 5.352202629500000e-08, 1.760625023056050e-04, 1.733797609030319e-02, 5.299165491427693e-03, 3.795264132953939e+01, 3.088099180755849e-01
2, 3.278693397908290e+02, 5.352202629500000e-08, 1.760755657927784e-04, 1.733365878097079e-02, 5.299537337080403e-03, 3.795653527582747e+01, 3.088297714214815e-01
3, 2.652863312215480e+02, 5.352202629500000e-08, 1.760756099837926e-04, 1.733398552784568e-02, 5.299554832382580e-03, 3.795641906864273e+01, 3.088298996497205e-01
4, 2.146849004455700e+02, 5.352202629500000e-08, 1.760756376891593e-04, 1.733406305731542e-02, 5.299656281615377e-03, 3.795642344471947e+01, 3.088273651323986e-01
5, 1.737711627536290e+02, 5.352202629500000e-08, 1.760757615803588e-04, 1.733418138166252e-02, 5.300137250565589e-03, 3.795648670163281e+01, 3.088232074571529e-01
6, 1.406903998926780e+02, 5.352202629500000e-08, 1.760757940957081e-04, 1.733440741079088e-02, 5.301604142728673e-03, 3.795656178779581e+01, 3.088154536823525e-01
7, 1.139429812211730e+02, 5.352202629500000e-08, 1.760753064273769e-04, 1.733473615066784e-02, 5.304469088241423e-03, 3.795653761949546e+01, 3.087998749168386e-01
8, 9.231638184086459e+01, 5.352202629500000e-08, 1.760746574672159e-04, 1.733580978980216e-02, 5.308603971474026e-03, 3.795658487453634e+01, 3.087695620271946e-01
9, 7.483021592330550e+01, 5.352202629500000e-08, 1.760748220824037e-04, 1.733985912324584e-02, 5.315020191447010e-03, 3.795722690457668e+01, 3.087095614738469e-01
10, 6.069179345940150e+01, 5.352202629500000e-08, 1.760743176969963e-04, 1.735112976996663e-02, 5.324710205422660e-03, 3.795847987512290e+01, 3.085874297603423e-01
11, 4.926018571243980e+01, 5.352202629500000e-08, 1.760725961878367e-04, 1.737579246714020e-02, 5.330195613118465e-03, 3.796060629764910e+01, 3.083625397167569e-01
12, 4.001717037504760e+01, 5.352202629500000e-08, 1.760728422192655e-04, 1.740991651895587e-02, 5.314163038981320e-03, 3.796356469141286e+01, 3.079970590127341e-01
13, 3.254373930407910e+01, 5.352202629500000e-08, 1.760739686629554e-04, 1.742418170240878e-02, 5.270259766170138e-03, 3.796393909798241e+01, 3.074962428174033e-01
14, 2.650110387248250e+01, 5.352202629500000e-08, 1.760725817697282e-04, 1.740267412493605e-02, 5.234802655817323e-03, 3.796036736925412e+01, 3.068520628232602e-01
15, 2.161533686500620e+01, 5.352202629500000e-08, 1.760703600757127e-04, 1.738591808456373e-02, 5.240339833149707e-03, 3.795828525745031e+01, 3.061295267796416e-01
16, 1.766495469789320e+01, 5.352202629500000e-08, 1.760696193464391e-04, 1.739570197134752e-02, 5.242274809366246e-03, 3.795903124091497e+01, 3.052666090242666e-01
17, 1.447087703467990e+01, 5.352202629500000e-08, 1.760690576866392e-04, 1.740098949692917e-02, 5.227405413025312e-03, 3.795871542489260e+01, 3.042128581463550e-01
18, 1.188830864330480e+01, 5.352202629500000e-08, 1.760569098497892e-04, 1.741943797660818e-02, 5.224745034529051e-03, 3.795741139855231e+01, 3.028788616004725e-01
19, 9.800175479560719e+00, 5.352202629500000e-08, 1.760585377765143e-04, 1.744269262667354e-02, 5.186138121071547e-03, 3.795858961352148e+01, 3.011849655755920e-01
20, 8.111817438747661e+00, 5.352202629500000e-08, 1.760482317634932e-04, 1.743112828204457e-02, 5.140868480753956e-03, 3.795362317920539e+01, 2.989893327760590e-01
21, 6.746697185177710e+00, 5.352202629500000e-08, 1.760715100576913e-04, 1.744092065973371e-02, 5.130465510588848e-03, 3.796070998480374e+01, 2.962761702711100e-01
22, 5.642930530440520e+00, 5.352202629500000e-08, 1.760548733368394e-04, 1.746484782742584e-02, 5.111354357051703e-03, 3.795772376681253e+01, 2.927037118091390e-01
23, 4.750481074120650e+00, 5.352202629500000e-08, 1.760201283346681e-04, 1.743236226388392e-02, 5.058809241615274e-03, 3.794292213622396e+01, 2.882107316513946e-01
24, 4.028891933275240e+00, 5.352202629500000e-08, 1.760114690103310e-04, 1.740606969305828e-02, 5.080300701155085e-03, 3.793919133210899e+01, 2.829792564743079e-01
25, 3.445451734506840e+00, 5.352202629500000e-08, 1.759320484586844e-04, 1.748787073270058e-02, 5.091292707155319e-03, 3.792878774480042e+01, 2.767444592393982e-01
26, 2.973711728635770e+00, 5.352202629500000e-08, 1.760285569322694e-04, 1.735476752062815e-02, 4.830151102320498e-03, 3.793413294692181e+01, 2.704895920044876e-01
27, 2.592286805209170e+00, 5.352202629500000e-08, 1.759567809052235e-04, 1.686492148498395e-02, 5.273500312392290e-03, 3.787141138209802e+01, 2.658926640531294e-01
28, 2.283886053947150e+00, 5.352202629500000e-08, 1.755266689824850e-04, 1.787696413619345e-02, 6.503863355694897e-03, 3.792844911599155e+01, 2.771887765343087e-01
29, 2.034528926141940e+00, 5.352202629500000e-08, 1.745249720385489e-04, 1.966153262595095e-02, 4.889263954840348e-03, 3.792289063038294e+01, 3.368361085788882e-01
30, 1.832911462718730e+00, 5.352202629500000e-08, 1.754716873608955e-04, 1.628199455030849e-02, -5.495814140322388e-04, 3.797019288631992e+01, 4.467457858696304e-01
31, 1.669893858549960e+00, 5.352202629500000e-08, 1.762140321193974e-04, 9.498128958404800e-03, -5.397568494722791e-05, 3.751985198514242e+01, 4.166853905326915e-01
32, 1.538086133079550e+00, 5.352202629500000e-08, 1.767183774428380e-04, 1.045382407160274e-02, 6.901376300551944e-03, 3.762352262754804e+01, 2.425276195905618e-01
33, 1.431513124708660e+00, 5.352202629500000e-08, 1.755403303853636e-04, 1.304957873605507e-02, 1.032728120904380e-02, 3.764872353796189e+01, 1.921041411284743e-01
34, 1.345343622331700e+00, 5.352202629500000e-08, 1.735378825976763e-04, 1.530028786704082e-02, 1.166253046994734e-02, 3.737315704050999e+01, 1.748819829486604e-01
35, 1.275671354903060e+00, 5.352202629500000e-08, 1.715970090190078e-04, 1.793060596298779e-02, 1.244941666656617e-02, 3.715039092720566e+01, 1.620458655358574e-01
36, 1.219337910763940e+00, 5.352202629500000e-08, 1.693225084396582e-04, 1.989579464254407e-02, 1.147198728633056e-02, 3.679205508426902e+01, 1.547137376819250e-01
37, 1.173789559236190e+00, 5.352202629500000e-08, 1.681976734079711e-04, 2.027575554332359e-02, 9.027630210287631e-03, 3.655051495709392e+01, 1.538634044231295e-01
38, 1.136961483861060e+00, 5.352202629500000e-08, 1.675967442398366e-04, 1.854319218333856e-02, 6.259469139589862e-03, 3.628510354392939e+01, 1.548246546568257e-01
39, 1.107184179296940e+00, 5.352202629500000e-08, 1.676362605007038e-04, 1.597926272256955e-02, 4.204756651367752e-03, 3.612878462644053e+01, 1.507290705300610e-01
40, 1.083107768621840e+00, 5.352202629500000e-08, 1.679226047644728e-04, 1.345197437129080e-02, 2.774968565884913e-03, 3.605001505951476e+01, 1.394438928101187e-01
41, 1.063640810162010e+00, 5.352202629500000e-08, 1.682298407805131e-04, 1.129297108145430e-02, 1.933090937386303e-03, 3.601792249006342e+01, 1.238984592744837e-01
42, 1.047900819812490e+00, 5.352202629500000e-08, 1.684826168645810e-04, 9.464327081992453e-03, 1.342071083484906e-03, 3.599991491971679e+01, 1.071840014984332e-01
