"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
0, 5.010000078023450e+02, 5.352202629500000e-08, 1.760755646931325e-04, 1.733402088861078e-02, 5.299542016933631e-03, 3.795639618598670e+01, 3.088329245252481e-01
1, 4.052709646366250e+02, 5.352202629500000e-08, 1.760755647491631e-04, 1.733402090221646e-02, 5.299542038851539e-03, 3.795639619986039e+01, 3.088324357183780e-01
2, 3.278693397908290e+02, 5.352202629500000e-08, 1.760755656661477e-04, 1.733402125755465e-02, 5.299542672144932e-03, 3.795639648323458e+01, 3.088315091550433e-01
3, 2.652863312215480e+02, 5.352202629500000e-08, 1.760755740514940e-04, 1.733402548245286e-02, 5.299551638472734e-03, 3.795639946695944e+01, 3.088300275361197e-01
4, 2.146849004455700e+02, 5.352202629500000e-08, 1.760756189161142e-04, 1.733405322158447e-02, 5.299626399481310e-03, 3.795641729224869e+01, 3.088276602142357e-01
5, 1.737711627536290e+02, 5.352202629500000e-08, 1.760757449402506e-04, 1.733415795658276e-02, 5.300017601758257e-03, 3.795647604496242e+01, 3.088237704238717e-01
6, 1.406903998926780e+02, 5.352202629500000e-08, 1.760758321948423e-04, 1.733437916875933e-02, 5.301313353490868e-03, 3.795656163312346e+01, 3.088166556858724e-01
7, 1.139429812211730e+02, 5.352202629500000e-08, 1.760754344806751e-04, 1.733468764467213e-02, 5.304039019643909e-03, 3.795655667158205e+01, 3.088023828684812e-01
8, 9.231638184086459e+01, 5.352202629500000e-08, 1.760746890865131e-04, 1.733554122955798e-02, 5.308075624479393e-03, 3.795654950391731e+01, 3.087744301737107e-01
9, 7.483021592330550e+01, 5.352202629500000e-08, 1.760747698377888e-04, 1.733895921456672e-02, 5.314126519308808e-03, 3.795709748465679e+01, 3.087197626220816e-01
10, 6.069179345940150e+01, 5.352202629500000e-08, 1.760746524403144e-04, 1.734893699597129e-02, 5.323775310333263e-03, 3.795833263898993e+01, 3.086077740315823e-01
11, 4.926018571243980e+01, 5.352202629500000e-08, 1.760728364862008e-04, 1.737177920568331e-02, 5.331380500096189e-03, 3.796030874517309e+01, 3.083963158067660e-01
12, 4.001717037504760e+01, 5.352202629500000e-08, 1.760726008459514e-04, 1.740691540983488e-02, 5.319771875863305e-03, 3.796337275873984e+01, 3.080425446633893e-01
13, 3.254373930407910e+01, 5.352202629500000e-08, 1.760738315425383e-04, 1.742774710379162e-02, 5.277668591920848e-03, 3.796448971961826e+01, 3.075466112717919e-01
14, 2.650110387248250e+01, 5.352202629500000e-08, 1.760727374176744e-04, 1.740965376796218e-02, 5.235387685783384e-03, 3.796110335924261e+01, 3.068942978355123e-01
15, 2.161533686500620e+01, 5.352202629500000e-08, 1.760693979457939e-04, 1.738666318658651e-02, 5.235465021895449e-03, 3.795791478866562e+01, 3.061572752688255e-01
16, 1.766495469789320e+01, 5.352202629500000e-08, 1.760687369438771e-04, 1.739393284797011e-02, 5.241315863904652e-03, 3.795865393325318e+01, 3.052764006029313e-01
17, 1.447087703467990e+01, 5.352202629500000e-08, 1.760728571886918e-04, 1.739936640920076e-02, 5.225457292612789e-03, 3.795958859657954e+01, 3.042252356909774e-01
18, 1.188830864330480e+01, 5.352202629500000e-08, 1.760578467496135e-04, 1.740832368050839e-02, 5.229446198583020e-03, 3.795652204117598e+01, 3.028913820191263e-01
19, 9.800175479560719e+00, 5.352202629500000e-08, 1.760539768159425e-04, 1.744379017099409e-02, 5.207350350529294e-03, 3.795817481548755e+01, 3.011848323162204e-01
