"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
0, 5.010000078023450e+02, 5.352202629500000e-08, 1.760755646912815e-04, 1.733402088905127e-02, 5.299542017535036e-03, 3.795639618590907e+01, 3.088329764031412e-01
1, 4.052709646366250e+02, 5.352202629500000e-08, 1.760755647225592e-04, 1.733402089474671e-02, 5.299542026831727e-03, 3.795639619292621e+01, 3.088325078391984e-01
2, 3.278693397908290e+02, 5.352202629500000e-08, 1.760755653109688e-04, 1.733402110410033e-02, 5.299542391017090e-03, 3.795639636733186e+01, 3.088316257019105e-01
3, 2.652863312215480e+02, 5.352202629500000e-08, 1.760755713382679e-04, 1.733402399380420e-02, 5.299548287075929e-03, 3.795639845578442e+01, 3.088302155913008e-01
4, 2.146849004455700e+02, 5.352202629500000e-08, 1.760756074047672e-04, 1.733404530207198e-02, 5.299602556227547e-03, 3.795641243918110e+01, 3.088279644214050e-01
5, 1.737711627536290e+02, 5.352202629500000e-08, 1.760757246602376e-04, 1.733413531545647e-02, 5.299913017729376e-03, 3.795646473537568e+01, 3.088243075902067e-01
6, 1.406903998926780e+02, 5.352202629500000e-08, 1.760758554093190e-04, 1.733434815016398e-02, 5.301034886499916e-03, 3.795655727044472e+01, 3.088177805782719e-01
7, 1.139429812211730e+02, 5.352202629500000e-08, 1.760755652937097e-04, 1.733464833847010e-02, 5.303595318089522e-03, 3.795657737110601e+01, 3.088047727699091e-01
8, 9.231638184086459e+01, 5.352202629500000e-08, 1.760747603763610e-04, 1.733532120246704e-02, 5.307549912122523e-03, 3.795653006572702e+01, 3.087790710917176e-01
9, 7.483021592330550e+01, 5.352202629500000e-08, 1.760746751627046e-04, 1.733813859316493e-02, 5.313274771376039e-03, 3.795696305367156e+01, 3.087293001692964e-01
10, 6.069179345940150e+01, 5.352202629500000e-08, 1.760749256670484e-04, 1.734687945115875e-02, 5.322680181648818e-03, 3.795817713645529e+01, 3.086274507072757e-01
11, 4.926018571243980e+01, 5.352202629500000e-08, 1.760732680447020e-04, 1.736776659608143e-02, 5.332042550029580e-03, 3.796004962513672e+01, 3.084301657164983e-01
12, 4.001717037504760e+01, 5.352202629500000e-08, 1.760723387988527e-04, 1.740306780817096e-02, 5.324970388716262e-03, 3.796307349760313e+01, 3.080910321915991e-01
13, 3.254373930407910e+01, 5.352202629500000e-08, 1.760732843757118e-04, 1.743014854971583e-02, 5.285903873856216e-03, 3.796483046918094e+01, 3.076004335901154e-01
14, 2.650110387248250e+01, 5.352202629500000e-08, 1.760738020061996e-04, 1.741768009719288e-02, 5.237561664174803e-03, 3.796227039133874e+01, 3.069498103521028e-01
15, 2.161533686500620e+01, 5.352202629500000e-08, 1.760711699920974e-04, 1.739007427767874e-02, 5.230490121810946e-03, 3.795859073132979e+01, 3.061939516037161e-01
16, 1.766495469789320e+01, 5.352202629500000e-08, 1.760657984101725e-04, 1.739243475495256e-02, 5.240310205153665e-03, 3.795765831387514e+01, 3.052859774253814e-01
17, 1.447087703467990e+01, 5.352202629500000e-08, 1.760704545529126e-04, 1.739861663762940e-02, 5.221879594666245e-03, 3.795883949809853e+01, 3.042357992059586e-01
18, 1.188830864330480e+01, 5.352202629500000e-08, 1.760653351119872e-04, 1.739852073691480e-02, 5.224404424492007e-03, 3.795746778951941e+01, 3.029066625568521e-01
19, 9.800175479560719e+00, 5.352202629500000e-08, 1.760576487296082e-04, 1.743557905900675e-02, 5.226900496887898e-03, 3.795914987027336e+01, 3.011979930024863e-01
20, 8.111817438747661e+00, 5.352202629500000e-08, 1.760620499768636e-04, 1.747671526338982e-02, 5.180346851539618e-03, 3.796304385092111e+01, 2.990202229381241e-01
21, 6.746697185177710e+00, 5.352202629500000e-08, 1.760570851784395e-04, 1.747496669079851e-02, 5.126307461518338e-03, 3.795989467414265e+01, 2.962189563350639e-01
