"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
0, 5.010000078023450e+02, 5.352202629500000e-08, 1.760755646966496e-04, 1.733402088824358e-02, 5.299542016459072e-03, 3.795639618634581e+01, 3.088328737918821e-01
1, 4.052709646366250e+02, 5.352202629500000e-08, 1.760755647893201e-04, 1.733402091495386e-02, 5.299542059566715e-03, 3.795639621105011e+01, 3.088323653147398e-01
2, 3.278693397908290e+02, 5.352202629500000e-08, 1.760755661419025e-04, 1.733402147472923e-02, 5.299543082647232e-03, 3.795639664369421e+01, 3.088313953054188e-01
3, 2.652863312215480e+02, 5.352202629500000e-08, 1.760755773108943e-04, 1.733402734840996e-02, 5.299556050747974e-03, 3.795640071238708e+01, 3.088298439340952e-01
4, 2.146849004455700e+02, 5.352202629500000e-08, 1.760756310493141e-04, 1.733406209404962e-02, 5.299655111620832e-03, 3.795642258815267e+01, 3.088273609554014e-01
5, 1.737711627536290e+02, 5.352202629500000e-08, 1.760757609102815e-04, 1.733418037094300e-02, 5.300132990008300e-03, 3.795648639753137e+01, 3.088232257984424e-01
6, 1.406903998926780e+02, 5.352202629500000e-08, 1.760757956482745e-04, 1.733440650709915e-02, 5.301594275247109e-03, 3.795656185960691e+01, 3.088154950522174e-01
7, 1.139429812211730e+02, 5.352202629500000e-08, 1.760753105951529e-04, 1.733473434680874e-02, 5.304454954129624e-03, 3.795653821044107e+01, 3.087999603990790e-01
8, 9.231638184086459e+01, 5.352202629500000e-08, 1.760746579623844e-04, 1.733580005740841e-02, 5.308586231455425e-03, 3.795658346634070e+01, 3.087697281780341e-01
9, 7.483021592330550e+01, 5.352202629500000e-08, 1.760748209932087e-04, 1.733982784604915e-02, 5.314990057576053e-03, 3.795722266859714e+01, 3.087099116184883e-01
10, 6.069179345940150e+01, 5.352202629500000e-08, 1.760743284991480e-04, 1.735105435191064e-02, 5.324682376665905e-03, 3.795847472699566e+01, 3.085881147773939e-01
11, 4.926018571243980e+01, 5.352202629500000e-08, 1.760725979396726e-04, 1.737565888352352e-02, 5.330243588228929e-03, 3.796059497835430e+01, 3.083636558352366e-01
12, 4.001717037504760e+01, 5.352202629500000e-08, 1.760728147792682e-04, 1.740982282098973e-02, 5.314355945855785e-03, 3.796355384017323e+01, 3.079984804839160e-01
13, 3.254373930407910e+01, 5.352202629500000e-08, 1.760738392340856e-04, 1.742425465558654e-02, 5.270494715745614e-03, 3.796391634807199e+01, 3.074975805063297e-01
14, 2.650110387248250e+01, 5.352202629500000e-08, 1.760720674164870e-04, 1.740263856790623e-02, 5.234804114563144e-03, 3.796021272126198e+01, 3.068523052115989e-01
15, 2.161533686500620e+01, 5.352202629500000e-08, 1.760692134642456e-04, 1.738533731252708e-02, 5.240169833000954e-03, 3.795788867862139e+01, 3.061284173956559e-01
16, 1.766495469789320e+01, 5.352202629500000e-08, 1.760685377814486e-04, 1.739491342639421e-02, 5.242149288862709e-03, 3.795864126606175e+01, 3.052651891578778e-01
17, 1.447087703467990e+01, 5.352202629500000e-08, 1.760693249419776e-04, 1.740040826939335e-02, 5.227220829562891e-03, 3.795872618555308e+01, 3.042138654933719e-01
18, 1.188830864330480e+01, 5.352202629500000e-08, 1.760583331940142e-04, 1.741872590633193e-02, 5.225313268916358e-03, 3.795776428996166e+01, 3.028825439053504e-01
19, 9.800175479560719e+00, 5.352202629500000e-08, 1.760598842872997e-04, 1.744154434920374e-02, 5.188402586085223e-03, 3.795893356546355e+01, 3.011889263460737e-01
20, 8.111817438747661e+00, 5.352202629500000e-08, 1.760445257523425e-04, 1.742601346737317e-02, 5.145428837456727e-03, 3.795210841069418e+01, 2.989868077752315e-01
21, 6.746697185177710e+00, 5.352202629500000e-08, 1.760632632721270e-04, 1.743162577466575e-02, 5.143411729467974e-03, 3.795785742906730e+01, 2.962825999570218e-01
22, 5.642930530440520e+00, 5.352202629500000e-08, 1.760594259054740e-04, 1.746813967141878e-02, 5.143176931964109e-03, 3.796036311319560e+01, 2.927579587396331e-01
23, 4.750481074120650e+00, 5.352202629500000e-08, 1.760257808882199e-04, 1.746567464422925e-02, 5.108802749515154e-03, 3.794899967708290e+01, 2.883149671465534e-01
24, 4.028891933275240e+00, 5.352202629500000e-08, 1.759867242361885e-04, 1.748545463724387e-02, 5.119293321077441e-03, 3.794125945982385e+01, 2.831600709160100e-01
25, 3.445451734506840e+00, 5.352202629500000e-08, 1.759074428059664e-04, 1.759722447769350e-02, 5.071000739201891e-03, 3.793210395243756e+01, 2.772162600314668e-01
26, 2.973711728635770e+00, 5.352202629500000e-08, 1.759868467872920e-04, 1.744650571325822e-02, 4.764766681160121e-03, 3.793494576227740e+01, 2.716277017846559e-01
27, 2.592286805209170e+00, 5.352202629500000e-08, 1.758977403101812e-04, 1.700858248986501e-02, 5.211274934082619e-03, 3.787465939549874e+01, 2.694302450849388e-01
28, 2.283886053947150e+00, 5.352202629500000e-08, 1.753734560690839e-04, 1.806485623652700e-02, 6.243454129750933e-03, 3.791601771625898e+01, 2.882786699749459e-01
29, 2.034528926141940e+00, 5.352202629500000e-08, 1.742045896306458e-04, 1.919348857888509e-02, 3.852121014792729e-03, 3.788380478071048e+01, 3.594059904502596e-01
30, 1.832911462718730e+00, 5.352202629500000e-08, 1.750504342103790e-04, 1.429412879522622e-02, -1.670320263967656e-03, 3.785122858472874e+01, 4.536129638888196e-01
31, 1.669893858549960e+00, 5.352202629500000e-08, 1.758423540636558e-04, 8.628334558823241e-03, 1.130494806367902e-03, 3.739440436084499e+01, 3.778937043220731e-01
32, 1.538086133079550e+00, 5.352202629500000e-08, 1.764334182226127e-04, 1.088881958433764e-02, 8.565772980252899e-03, 3.759149174958711e+01, 2.294672835712327e-01
33, 1.431513124708660e+00, 5.352202629500000e-08, 1.752765205834827e-04, 1.357619621083152e-02, 1.083705939152534e-02, 3.762059516178099e+01, 1.933054765535077e-01
34, 1.345343622331700e+00, 5.352202629500000e-08, 1.731436266365672e-04, 1.581049890233208e-02, 1.205519234269848e-02, 3.733173948275693e+01, 1.756734386832633e-01
