"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
0, 5.010000078023450e+02, 5.352202629500000e-08, 1.760755646912417e-04, 1.733402088906551e-02, 5.299542017554472e-03, 3.795639618590953e+01, 3.088329781217700e-01
1, 4.052709646366250e+02, 5.352202629500000e-08, 1.760755647218792e-04, 1.733402089456922e-02, 5.299542026536496e-03, 3.795639619275709e+01, 3.088325102307117e-01
2, 3.278693397908290e+02, 5.352202629500000e-08, 1.760755653011721e-04, 1.733402110000111e-02, 5.299542383582660e-03, 3.795639636420123e+01, 3.088316295648231e-01
3, 2.652863312215480e+02, 5.352202629500000e-08, 1.760755712586249e-04, 1.733402395113172e-02, 5.299548193295923e-03, 3.795639842653653e+01, 3.088302218266200e-01
4, 2.146849004455700e+02, 5.352202629500000e-08, 1.760756070423454e-04, 1.733404506034875e-02, 5.299601854857727e-03, 3.795641228913097e+01, 3.088279744789784e-01
5, 1.737711627536290e+02, 5.352202629500000e-08, 1.760757239319346e-04, 1.733413457636195e-02, 5.299909787467649e-03, 3.795646435304110e+01, 3.088243250790951e-01
6, 1.406903998926780e+02, 5.352202629500000e-08, 1.760758559071667e-04, 1.733434706437659e-02, 5.301025844886859e-03, 3.795655704917990e+01, 3.088178167538747e-01
7, 1.139429812211730e+02, 5.352202629500000e-08, 1.760755695745180e-04, 1.733464713665655e-02, 5.303580257240422e-03, 3.795657805313819e+01, 3.088048503084941e-01
8, 9.231638184086459e+01, 5.352202629500000e-08, 1.760747634257492e-04, 1.733531469686185e-02, 5.307532218446489e-03, 3.795652969740181e+01, 3.087792220516922e-01
9, 7.483021592330550e+01, 5.352202629500000e-08, 1.760746712810244e-04, 1.733811264806523e-02, 5.313247226118997e-03, 3.795695850257619e+01, 3.087296064235978e-01
10, 6.069179345940150e+01, 5.352202629500000e-08, 1.760749324704480e-04, 1.734681307665882e-02, 5.322641612128956e-03, 3.795817145090345e+01, 3.086280918753758e-01
11, 4.926018571243980e+01, 5.352202629500000e-08, 1.760732840639172e-04, 1.736763361580744e-02, 5.332055573351608e-03, 3.796004125781442e+01, 3.084312949400196e-01
12, 4.001717037504760e+01, 5.352202629500000e-08, 1.760723308329550e-04, 1.740292679675729e-02, 5.325135354705820e-03, 3.796306218986513e+01, 3.080927058363021e-01
13, 3.254373930407910e+01, 5.352202629500000e-08, 1.760732574433562e-04, 1.743020437267151e-02, 5.286192362093690e-03, 3.796483719961573e+01, 3.076022900805798e-01
14, 2.650110387248250e+01, 5.352202629500000e-08, 1.760738240180258e-04, 1.741794884208934e-02, 5.237663819540660e-03, 3.796230633975996e+01, 3.069518765539700e-01
15, 2.161533686500620e+01, 5.352202629500000e-08, 1.760712646409763e-04, 1.739022938114066e-02, 5.230315931522698e-03, 3.795862760084250e+01, 3.061953647127514e-01
16, 1.766495469789320e+01, 5.352202629500000e-08, 1.760657634130366e-04, 1.739242179475510e-02, 5.240287389843445e-03, 3.795764626548655e+01, 3.052865334015051e-01
17, 1.447087703467990e+01, 5.352202629500000e-08, 1.760702776901497e-04, 1.739862722648206e-02, 5.221839637270653e-03, 3.795879456406973e+01, 3.042360494828895e-01
18, 1.188830864330480e+01, 5.352202629500000e-08, 1.760653206502200e-04, 1.739817512786018e-02, 5.224213759170379e-03, 3.795742593638257e+01, 3.029065728670095e-01
19, 9.800175479560719e+00, 5.352202629500000e-08, 1.760570264705073e-04, 1.743471038164731e-02, 5.227371099828491e-03, 3.795889659897530e+01, 3.011972132467234e-01
20, 8.111817438747661e+00, 5.352202629500000e-08, 1.760613961174657e-04, 1.747655117230692e-02, 5.180990771865925e-03, 3.796286487699691e+01, 2.990192774734975e-01
21, 6.746697185177710e+00, 5.352202629500000e-08, 1.760598098525606e-04, 1.747767817164978e-02, 5.126307409072834e-03, 3.796099050555794e+01, 2.962231940525328e-01
22, 5.642930530440520e+00, 5.352202629500000e-08, 1.760264920608903e-04, 1.743151640729117e-02, 5.111896869075182e-03, 3.794565425953273e+01, 2.926227919036368e-01
23, 4.750481074120650e+00, 5.352202629500000e-08, 1.759693045223390e-04, 1.745069132937965e-02, 5.139211518756038e-03, 3.793348793985868e+01, 2.881459974115791e-01
24, 4.028891933275240e+00, 5.352202629500000e-08, 1.759867919880833e-04, 1.754671011104409e-02, 5.091149047772150e-03, 3.794572713371420e+01, 2.827620611738264e-01
25, 3.445451734506840e+00, 5.352202629500000e-08, 1.759077694418622e-04, 1.754085863866200e-02, 4.955382063141584e-03, 3.792297216980699e+01, 2.773569823413017e-01
26, 2.973711728635770e+00, 5.352202629500000e-08, 1.759677354926862e-04, 1.743420729755532e-02, 5.009877394226366e-03, 3.792773825754596e+01, 2.760978881170255e-01
27, 2.592286805209170e+00, 5.352202629500000e-08, 1.755999486389152e-04, 1.789649452352022e-02, 5.293402567993292e-03, 3.792321735903411e+01, 2.895205295177468e-01
28, 2.283886053947150e+00, 5.352202629500000e-08, 1.749144537753295e-04, 1.806520101087352e-02, 3.591676540417062e-03, 3.788249531944590e+01, 3.321485324135592e-01
29, 2.034528926141940e+00, 5.352202629500000e-08, 1.755815214717744e-04, 1.397290459840604e-02, 8.635546136699236e-04, 3.780195382049995e+01, 3.721376011527956e-01
30, 1.832911462718730e+00, 5.352202629500000e-08, 1.759010819310809e-04, 1.130443983141956e-02, 4.952098932806011e-03, 3.753052063699347e+01, 2.869664398584792e-01
31, 1.669893858549960e+00, 5.352202629500000e-08, 1.761337531154932e-04, 1.422081447094034e-02, 9.948589133464516e-03, 3.782186207230225e+01, 2.224244815543601e-01
32, 1.538086133079550e+00, 5.352202629500000e-08, 1.743486048247703e-04, 1.708466375044066e-02, 1.084952906838823e-02, 3.770639833522416e+01, 2.017281696396194e-01
33, 1.431513124708660e+00, 5.352202629500000e-08, 1.723183945012543e-04, 2.014170291991035e-02, 1.091031990617280e-02, 3.750482132763985e+01, 1.922330088301584e-01
34, 1.345343622331700e+00, 5.352202629500000e-08, 1.709949546003172e-04, 2.216674548136482e-02, 8.300036736149222e-03, 3.739501099336011e+01, 2.098334095488337e-01
35, 1.275671354903060e+00, 5.352202629500000e-08, 1.708331002707275e-04, 2.022567839259021e-02, 3.791202089930968e-03, 3.728306689586128e+01, 2.571308509956742e-01
36, 1.219337910763940e+00, 5.352202629500000e-08, 1.717584905632347e-04, 1.546137801877528e-02, 8.580882829115877e-04, 3.720045491249884e+01, 2.875468146362637e-01
37, 1.173789559236190e+00, 5.352202629500000e-08, 1.726544479223090e-04, 1.202314132184396e-02, 6.236404452846061e-04, 3.722305390479640e+01, 2.751153993472554e-01
38, 1.136961483861060e+00, 5.352202629500000e-08, 1.728584101222366e-04, 9.562872176762416e-03, 1.000693416146321e-03, 3.716504377620401e+01, 2.481531226587853e-01
39, 1.107184179296940e+00, 5.352202629500000e-08, 1.726565095924866e-04, 7.578342166218967e-03, 1.446118605611303e-03, 3.705018583446390e+01, 2.178773147102230e-01
40, 1.083107768621840e+00, 5.352202629500000e-08, 1.722311773104574e-04, 6.123235742296592e-03, 1.987266313515814e-03, 3.690470086427262e+01, 1.894001939407879e-01
41, 1.063640810162010e+00, 5.352202629500000e-08, 1.716187565472565e-04, 5.021287025016481e-03, 2.422894101749745e-03, 3.673344840643747e+01, 1.644206506759963e-01
42, 1.047900819812490e+00, 5.352202629500000e-08, 1.709750492925436e-04, 4.161770072481251e-03, 2.709113863931421e-03, 3.656225083619390e+01, 1.422255727183269e-01
43, 1.035174265907630e+00, 5.352202629500000e-08, 1.703153538332741e-04, 3.457039025715419e-03, 2.843852145747579e-03, 3.639289169567197e+01, 1.217121193843162e-01
44, 1.024884223112370e+00, 5.352202629500000e-08, 1.697149190909442e-04, 2.859036366102189e-03, 2.834567788022655e-03, 3.623918042919085e+01, 1.019675204855432e-01
45, 1.016564219007590e+00, 5.352202629500000e-08, 1.691582194931008e-04, 2.328123894818678e-03, 2.628148122048572e-03, 3.609672173561616e+01, 8.219373500217178e-02
46, 1.009837087771990e+00, 5.352202629500000e-08, 1.687338936612896e-04, 1.789743640313698e-03, 2.228684152859463e-03, 3.598425420565277e+01, 6.135270783905489e-02
47, 1.004397872347220e+00, 5.352202629500000e-08, 1.683024043832308e-04, 1.212622687741642e-03, 1.311312853183326e-03, 3.587321134459425e+01, 3.763353856334310e-02
48, 1.000000000000000e+00, 5.352202629500000e-08, 1.684219429201096e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.589080047378317e+01, 0.000000000000000e+00
49, 9.957820729228830e-01, -5.967886532841323e-04, 1.688148561202520e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.603163694464955e+01, 0.000000000000000e+00
50, 9.909241437988340e-01, -1.280289614488857e-03, 1.692339246657477e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.614922712403747e+01, 0.000000000000000e+00
51, 9.853368952903420e-01, -2.061293361678059e-03, 1.693390113013017e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.618710963435746e+01, 0.000000000000000e+00
52, 9.789211302792580e-01, -2.951446198418808e-03, 1.695728781465262e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.624602132731393e+01, 0.000000000000000e+00
53, 9.715675460812661e-01, -3.963073044857662e-03, 1.697253892689159e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.628419447310883e+01, 0.000000000000000e+00
54, 9.631568360186920e-01, -5.108981458577545e-03, 1.699322948513235e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.633242553345440e+01, 0.000000000000000e+00
55, 9.535602429161220e-01, -6.402177880090121e-03, 1.701010436674190e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.637173179648868e+01, 0.000000000000000e+00
56, 9.426407105822270e-01, -7.855481327107042e-03, 1.702951286804771e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.641605617851950e+01, 0.000000000000000e+00
57, 9.302547962764830e-01, -9.481022247350132e-03, 1.704709068781913e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.645616419398784e+01, 0.000000000000000e+00
58, 9.162555145009680e-01, -1.128961886009035e-02, 1.706635188739349e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.649953447448469e+01, 0.000000000000000e+00
59, 9.004962734807360e-01, -1.329003047580013e-02, 1.708494379704958e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.654111785639155e+01, 0.000000000000000e+00
60, 8.828360320456839e-01, -1.548809659764239e-02, 1.710491803193686e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.658519846224910e+01, 0.000000000000000e+00
61, 8.631457374960591e-01, -1.788578165295289e-02, 1.712472926412588e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.662847355432237e+01, 0.000000000000000e+00
62, 8.413159970120960e-01, -2.048015683562499e-02, 1.714556502737703e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.667342547105672e+01, 0.000000000000000e+00
63, 8.172657826166300e-01, -2.326236201353585e-02, 1.716636344767039e-04, 0.000000000000000e+00, 0.000000000000000e+00, 3.671784457136243e+01, 0.000000000000000e+00
